,bathroomcnt,bedroomcnt,taxvaluedollarcnt,taxamount,calculatedfinishedsquarefeet,yearbuilt,fips
4075,1.0,3.0,84970.0,1510.8,1096.0,1945.0,6037.0
4076,1.0,3.0,214095.0,3415.94,1115.0,1964.0,6037.0
4077,1.0,3.0,214095.0,3415.94,1115.0,1964.0,6037.0
4078,1.0,3.0,353677.0,4442.28,1070.0,1947.0,6037.0
4079,3.0,2.0,275186.0,4199.67,2384.0,2001.0,6037.0
4080,2.0,3.0,40341.0,1209.75,1525.0,1947.0,6037.0
4081,2.0,3.0,514071.0,6467.59,2154.0,1962.0,6037.0
4082,1.0,3.0,159769.0,1839.56,1136.0,1953.0,6111.0
4083,2.0,4.0,481239.0,5896.53,1937.0,1969.0,6037.0
4084,1.0,3.0,150471.0,2118.38,892.0,1926.0,6037.0
4085,1.0,2.0,434923.0,5210.98,972.0,1947.0,6037.0
4086,1.0,3.0,59486.0,1047.58,996.0,1947.0,6037.0
4087,3.0,3.0,323032.0,4047.16,2672.0,1987.0,6037.0
4088,2.0,4.0,69329.0,1129.55,1506.0,1961.0,6037.0
4089,2.0,3.0,92216.0,1962.22,1384.0,1989.0,6037.0
4090,2.0,3.0,408000.0,4991.47,1116.0,1951.0,6037.0
4091,2.0,4.0,156923.0,3590.83,1832.0,1997.0,6037.0
4092,3.0,4.0,116711.0,2208.35,2332.0,1991.0,6037.0
4093,1.0,2.0,271869.0,4811.7,1008.0,1923.0,6037.0
4094,3.0,4.0,608266.0,7240.28,2464.0,1972.0,6059.0
4095,3.0,3.0,403576.0,5415.09,1571.0,1989.0,6037.0
4096,3.0,4.0,411828.0,5553.67,2230.0,1989.0,6037.0
4097,2.0,3.0,420000.0,5225.47,2040.0,1953.0,6037.0
4098,2.0,4.0,412141.0,5180.8,1334.0,1958.0,6037.0
4099,2.5,3.0,845000.0,12330.4,2427.0,2006.0,6059.0
4100,3.0,3.0,275306.0,3548.86,1766.0,1954.0,6037.0
4101,1.5,2.0,291376.0,3550.64,1072.0,1972.0,6059.0
4102,2.0,3.0,190866.0,3106.96,1312.0,1984.0,6037.0
4103,1.0,2.0,309000.0,3760.46,988.0,1922.0,6037.0
4104,2.0,3.0,210483.0,2580.14,1601.0,1941.0,6037.0
4105,1.5,3.0,534296.0,5632.58,1445.0,1965.0,6111.0
4106,2.0,3.0,273989.0,3403.15,2023.0,1952.0,6037.0
4107,1.0,3.0,177732.0,2310.83,1137.0,1930.0,6037.0
4108,1.0,2.0,244037.0,3104.44,1075.0,1912.0,6037.0
4109,2.0,3.0,1118977.0,13495.33,2508.0,1926.0,6037.0
4110,2.0,3.0,697000.0,7967.72,1316.0,1957.0,6059.0
4111,1.0,3.0,338779.0,4165.71,1121.0,1950.0,6037.0
4112,2.0,3.0,85481.0,1345.11,1823.0,1940.0,6037.0
4113,1.0,3.0,145598.0,1991.22,1110.0,1950.0,6037.0
4114,3.0,3.0,418172.0,6324.93,1450.0,1988.0,6037.0
4115,2.0,4.0,281393.0,3562.81,2605.0,1931.0,6037.0
4116,1.0,2.0,57106.0,1062.34,768.0,1953.0,6037.0
4117,2.0,3.0,114496.0,1205.44,1794.0,1965.0,6059.0
4118,3.0,5.0,231009.0,3003.38,1985.0,1962.0,6059.0
4119,2.0,4.0,681000.0,8304.0,2250.0,1965.0,6037.0
4120,2.0,4.0,486416.0,5889.27,1834.0,1977.0,6037.0
4121,2.0,3.0,338021.0,4611.09,1400.0,1961.0,6037.0
4122,4.0,3.0,582229.0,6995.54,3439.0,1926.0,6037.0
4123,2.0,4.0,193644.0,2424.22,1412.0,1944.0,6037.0
4124,2.0,3.0,546470.0,6372.08,1268.0,1964.0,6059.0
4125,3.0,4.0,385242.0,5370.18,2322.0,1979.0,6037.0
4126,2.0,3.0,348476.0,4800.44,1434.0,1973.0,6037.0
4127,2.0,2.0,106606.0,1516.16,1695.0,1946.0,6037.0
4128,2.5,4.0,530304.0,5875.9,2284.0,1987.0,6111.0
4129,2.0,4.0,213629.0,2576.34,1590.0,1968.0,6059.0
4130,3.0,4.0,263324.0,3495.49,2603.0,1969.0,6037.0
4131,3.0,3.0,145823.0,2124.76,1596.0,1980.0,6037.0
4132,2.0,4.0,561558.0,6642.08,1953.0,1968.0,6059.0
4133,1.0,3.0,213231.0,2798.31,1066.0,1950.0,6037.0
4134,2.0,2.0,61043.0,1035.38,1325.0,1953.0,6037.0
4135,3.0,4.0,605173.0,11220.44,3437.0,2004.0,6037.0
4136,2.0,3.0,272639.0,3334.59,1472.0,1945.0,6037.0
4137,2.5,3.0,354071.0,4463.64,1694.0,1989.0,6059.0
4138,2.5,4.0,778788.0,9787.9,2502.0,1987.0,6111.0
4139,1.0,2.0,157344.0,2344.12,806.0,1927.0,6037.0
4140,2.5,3.0,231671.0,2333.68,1910.0,1969.0,6059.0
4141,4.5,4.0,1486805.0,20277.24,3266.0,2014.0,6059.0
4142,2.0,4.0,575688.0,6621.0,1447.0,1962.0,6059.0
4143,1.0,3.0,166434.0,2659.29,1325.0,1950.0,6037.0
4144,3.0,3.0,657000.0,8014.98,2040.0,1954.0,6037.0
4145,2.0,3.0,540460.0,6664.16,1979.0,1913.0,6037.0
4146,2.0,4.0,582700.0,7233.21,2074.0,1968.0,6037.0
4147,2.5,3.0,374911.0,4652.72,1929.0,1992.0,6059.0
4148,1.0,2.0,342755.0,4813.07,957.0,1986.0,6037.0
4149,2.0,4.0,134371.0,1849.25,1976.0,1969.0,6037.0
4150,2.0,3.0,245354.0,2585.84,1445.0,1977.0,6059.0
4151,2.0,2.0,47586.0,936.98,1396.0,1948.0,6037.0
4152,1.0,2.0,1116775.0,12526.66,1696.0,1947.0,6037.0
4153,2.0,3.0,782912.0,8174.36,1892.0,1985.0,6059.0
4154,3.0,4.0,163556.0,3665.56,1948.0,1997.0,6037.0
4155,3.0,4.0,749612.0,7815.42,2701.0,1986.0,6059.0
4156,2.0,3.0,441633.0,5326.61,1104.0,1952.0,6037.0
4157,2.0,3.0,295077.0,3654.88,1787.0,1932.0,6037.0
4158,3.0,5.0,595000.0,11525.16,2562.0,2011.0,6037.0
4159,2.0,3.0,342232.0,4156.65,1315.0,1949.0,6037.0
4160,1.0,2.0,341724.0,4223.29,803.0,1949.0,6037.0
4161,2.0,4.0,290803.0,3713.3,1341.0,1954.0,6059.0
4162,2.0,3.0,378000.0,3913.54,1240.0,1971.0,6059.0
4163,1.0,2.0,275867.0,3494.71,1064.0,1951.0,6037.0
4164,2.0,3.0,60624.0,958.9,1273.0,1948.0,6037.0
4165,2.0,3.0,444241.0,5209.64,1781.0,1969.0,6111.0
4166,4.0,5.0,2959480.0,33817.24,5884.0,1989.0,6037.0
4167,2.0,3.0,2050000.0,23151.53,1387.0,1956.0,6037.0
4168,2.0,4.0,421000.0,5338.96,1163.0,1955.0,6059.0
4169,2.0,4.0,476343.0,5027.24,1686.0,1976.0,6111.0
4170,3.0,4.0,798000.0,9781.53,2714.0,1985.0,6037.0
4171,1.0,2.0,51309.0,779.29,1290.0,1942.0,6037.0
4172,2.0,3.0,81757.0,1271.77,1333.0,1961.0,6037.0
4173,2.5,3.0,712722.0,7477.36,1705.0,2014.0,6059.0
4174,2.0,2.0,528332.0,5462.54,1325.0,1977.0,6059.0
4175,2.0,4.0,91107.0,940.64,1814.0,1965.0,6059.0
4176,2.0,4.0,707000.0,7964.64,2299.0,1999.0,6111.0
4177,1.0,1.0,522148.0,6252.23,550.0,1936.0,6037.0
4178,3.0,3.0,514000.0,5971.02,1685.0,1962.0,6111.0
4179,2.0,4.0,345000.0,4329.35,1149.0,1955.0,6037.0
4180,3.0,4.0,752000.0,7628.42,2175.0,1977.0,6059.0
4181,2.5,4.0,306502.0,3641.22,2958.0,1976.0,6059.0
4182,3.0,3.0,1126110.0,12872.86,2084.0,1965.0,6037.0
4183,1.0,2.0,22943.0,344.18,504.0,1929.0,6037.0
4184,2.0,3.0,214924.0,2813.72,1282.0,1959.0,6059.0
4185,2.0,3.0,432132.0,5419.82,1120.0,1960.0,6037.0
4186,2.5,2.0,1186000.0,13175.24,2597.0,1987.0,6059.0
4187,1.0,3.0,70573.0,1002.15,1491.0,1927.0,6037.0
4188,2.0,3.0,316960.0,4107.68,1694.0,1960.0,6037.0
4189,4.0,6.0,291676.0,4395.91,3847.0,2006.0,6037.0
4190,3.0,4.0,454038.0,5625.76,3345.0,1987.0,6037.0
4191,2.0,2.0,287013.0,3754.1,1264.0,1961.0,6037.0
4192,2.0,2.0,145247.0,1950.48,2080.0,1940.0,6037.0
4193,4.5,5.0,712053.0,6822.78,3717.0,1997.0,6059.0
4194,5.0,5.0,974032.0,11319.82,4360.0,2002.0,6037.0
4195,3.0,5.0,110708.0,1737.82,2493.0,1969.0,6059.0
4196,2.0,2.0,306222.0,3436.6,1171.0,1984.0,6059.0
4197,6.0,5.0,1064185.0,13158.84,6097.0,1977.0,6037.0
4198,2.0,3.0,414351.0,5332.44,1318.0,1954.0,6037.0
4199,2.0,3.0,273667.0,3300.02,1525.0,1978.0,6059.0
4200,4.0,3.0,814811.0,9371.1,3212.0,2009.0,6059.0
4201,2.0,3.0,404537.0,4936.23,1442.0,1950.0,6037.0
4202,1.0,3.0,259294.0,7022.33,948.0,1950.0,6037.0
4203,3.0,4.0,178452.0,2262.4,2258.0,1969.0,6037.0
4204,1.0,3.0,230646.0,2885.51,1168.0,1943.0,6037.0
4205,1.0,2.0,370565.0,4527.95,813.0,1950.0,6037.0
4206,5.0,4.0,1222417.0,13859.29,4125.0,1985.0,6037.0
4207,3.0,4.0,286527.0,2985.2,2547.0,1979.0,6059.0
4208,2.0,3.0,333669.0,3857.7,1284.0,1963.0,6059.0
4209,1.0,3.0,408346.0,5073.2,1296.0,1922.0,6037.0
4210,1.0,3.0,118138.0,1893.72,1104.0,1954.0,6059.0
4211,2.0,2.0,395555.0,5021.05,2459.0,1957.0,6037.0
4212,2.5,4.0,990662.0,12045.22,2392.0,1998.0,6059.0
4213,3.0,4.0,833000.0,8529.64,3406.0,1979.0,6059.0
4214,1.0,2.0,309623.0,3857.19,757.0,1955.0,6037.0
4215,2.0,4.0,256801.0,3162.72,1400.0,1963.0,6059.0
4216,3.0,4.0,220822.0,2860.65,2943.0,1979.0,6037.0
4217,4.5,4.0,1076955.0,10916.74,3698.0,2010.0,6059.0
4218,2.0,4.0,169835.0,2046.29,2569.0,1962.0,6037.0
4219,2.0,3.0,239000.0,3540.83,1696.0,1972.0,6037.0
4220,2.0,4.0,474078.0,5367.22,1774.0,1965.0,6059.0
4221,1.0,3.0,116524.0,1652.97,1120.0,1947.0,6037.0
4222,2.0,4.0,113246.0,1484.53,1499.0,1959.0,6037.0
4223,1.0,3.0,426000.0,5204.16,1062.0,1952.0,6037.0
4224,1.0,3.0,62313.0,584.47,1244.0,1950.0,6037.0
4225,3.0,5.0,345185.0,5083.75,3279.0,2005.0,6037.0
4226,2.0,3.0,266154.0,3361.24,1310.0,1954.0,6059.0
4227,2.0,3.0,325251.0,4212.85,1466.0,1949.0,6037.0
4228,3.0,3.0,352000.0,5168.74,3992.0,2005.0,6037.0
4229,2.5,3.0,198369.0,2023.62,1841.0,1975.0,6059.0
4230,1.0,3.0,467064.0,5172.76,1736.0,1946.0,6059.0
4231,2.0,3.0,97856.0,1374.28,1482.0,1948.0,6059.0
4232,3.0,3.0,124214.0,1590.39,2063.0,1956.0,6037.0
4233,2.0,2.0,413000.0,5158.0,1692.0,1940.0,6037.0
4234,3.0,3.0,3658000.0,38740.14,3486.0,2006.0,6059.0
4235,2.0,4.0,196750.0,2106.58,2144.0,1976.0,6059.0
4236,2.5,4.0,684369.0,7070.32,2669.0,1978.0,6059.0
4237,3.0,3.0,6245560.0,73730.73,3563.0,1994.0,6037.0
4238,2.0,2.0,387000.0,4930.47,822.0,1949.0,6037.0
4239,1.0,2.0,324442.0,3931.39,1651.0,1915.0,6037.0
4240,2.0,3.0,43641.0,706.33,1122.0,1952.0,6037.0
4241,2.0,3.0,495000.0,6008.98,1482.0,1973.0,6059.0
4242,2.0,3.0,316000.0,4159.0,1286.0,1926.0,6037.0
4243,3.0,4.0,680217.0,7876.14,2108.0,1981.0,6059.0
4244,3.0,4.0,706000.0,11298.22,2639.0,1995.0,6111.0
4245,3.0,5.0,417259.0,4958.2,2482.0,1965.0,6059.0
4246,1.0,2.0,266148.0,3250.93,1132.0,1922.0,6037.0
4247,1.0,3.0,29774.0,438.35,1134.0,1910.0,6037.0
4248,2.0,3.0,60889.0,1661.95,1377.0,1995.0,6037.0
4249,3.5,3.0,559000.0,5988.22,1717.0,2007.0,6059.0
4250,2.5,4.0,539000.0,6059.6,1824.0,1971.0,6059.0
4251,2.0,3.0,417154.0,4237.42,1663.0,1974.0,6059.0
4252,2.0,3.0,211144.0,3003.14,1659.0,1940.0,6037.0
4253,2.5,3.0,453618.0,6060.04,1890.0,1986.0,6059.0
4254,1.0,2.0,244038.0,3068.74,971.0,1950.0,6059.0
4255,2.0,2.0,583768.0,6377.36,1536.0,1973.0,6059.0
4256,1.0,2.0,211932.0,2554.98,881.0,1934.0,6037.0
4257,2.0,2.0,1218299.0,14743.51,1584.0,1946.0,6037.0
4258,2.0,3.0,488000.0,6017.62,1150.0,1959.0,6037.0
4259,2.0,4.0,92553.0,1785.42,1178.0,1972.0,6037.0
4260,2.0,3.0,191529.0,2314.43,1188.0,1962.0,6037.0
4261,5.0,5.0,2525000.0,33076.07,4043.0,1973.0,6037.0
4262,2.0,3.0,232578.0,2984.31,1493.0,1955.0,6037.0
4263,2.0,3.0,448284.0,4739.1,1559.0,1975.0,6111.0
4264,2.0,2.0,80625.0,1592.99,1378.0,1939.0,6037.0
4265,3.0,3.0,523428.0,6525.81,1937.0,1986.0,6037.0
4266,2.0,3.0,1863960.0,26515.29,1744.0,1951.0,6037.0
4267,2.0,3.0,81339.0,1185.27,1562.0,1941.0,6037.0
4268,4.0,5.0,900019.0,9523.62,4225.0,1989.0,6111.0
4269,1.0,2.0,203852.0,2833.16,1176.0,1913.0,6037.0
4270,3.0,5.0,584420.0,6699.24,2105.0,1971.0,6059.0
4271,3.0,4.0,519322.0,5667.2,2465.0,1999.0,6111.0
4272,3.0,4.0,423754.0,4611.06,2462.0,1980.0,6111.0
4273,2.0,3.0,233557.0,2908.61,2245.0,1956.0,6037.0
4274,2.0,3.0,407931.0,4832.8,1458.0,1956.0,6059.0
4275,2.5,4.0,376182.0,4676.9,1792.0,1950.0,6111.0
4276,2.0,3.0,79477.0,1171.97,1560.0,1950.0,6037.0
4277,1.0,2.0,72434.0,1361.15,1472.0,1920.0,6037.0
4278,1.0,2.0,210592.0,3999.51,1064.0,1935.0,6037.0
4279,2.5,3.0,452000.0,5321.08,1410.0,1973.0,6059.0
4280,2.0,4.0,396864.0,4773.58,1822.0,1964.0,6037.0
4281,1.0,3.0,103823.0,1399.99,1875.0,1954.0,6037.0
4282,1.5,3.0,396609.0,4844.9,1216.0,1965.0,6059.0
4283,2.0,3.0,650000.0,7512.98,1408.0,1951.0,6037.0
4284,2.0,3.0,776366.0,9288.58,1440.0,1959.0,6037.0
4285,3.0,3.0,408476.0,4384.92,2552.0,1995.0,6059.0
4286,2.0,4.0,595000.0,7336.67,1742.0,1964.0,6037.0
4287,2.0,3.0,163995.0,2542.36,1253.0,1908.0,6037.0
4288,2.0,3.0,290500.0,3627.78,1593.0,1952.0,6059.0
4289,2.0,3.0,273498.0,3537.38,1732.0,1952.0,6037.0
4290,2.0,3.0,443000.0,5596.8,1303.0,1950.0,6037.0
4291,3.0,4.0,461850.0,7609.48,3152.0,2002.0,6037.0
4292,2.0,3.0,369534.0,4633.21,1515.0,1929.0,6037.0
4293,1.0,2.0,89233.0,1128.52,1541.0,1939.0,6037.0
4294,3.0,4.0,245552.0,7705.32,1908.0,1959.0,6111.0
4295,3.0,4.0,301152.0,3572.76,2031.0,1959.0,6059.0
4296,2.0,3.0,316864.0,4039.31,1480.0,1954.0,6037.0
4297,2.0,3.0,568930.0,5706.56,1187.0,1964.0,6059.0
4298,2.0,3.0,230868.0,2839.78,1772.0,1978.0,6037.0
4299,3.0,4.0,359000.0,5657.99,2850.0,2003.0,6037.0
4300,3.0,5.0,429601.0,5015.9,2529.0,1965.0,6059.0
4301,2.0,4.0,306868.0,3837.99,1386.0,1912.0,6037.0
4302,3.0,3.0,267724.0,3676.25,1741.0,1981.0,6037.0
4303,2.0,3.0,79061.0,1226.87,1510.0,1955.0,6037.0
4304,2.0,3.0,101755.0,1343.61,1550.0,1954.0,6037.0
4305,1.5,2.0,190829.0,2427.14,928.0,1983.0,6059.0
4306,2.0,3.0,354799.0,4204.96,1097.0,1959.0,6059.0
4307,5.0,5.0,503991.0,7047.74,4227.0,2006.0,6037.0
4308,2.0,4.0,124632.0,2268.2,1789.0,1971.0,6037.0
4309,1.0,5.0,461000.0,5505.3,1448.0,1922.0,6059.0
4310,3.0,4.0,159152.0,2838.19,1929.0,1989.0,6037.0
4311,3.0,3.0,478602.0,5916.18,2856.0,1987.0,6059.0
4312,3.0,4.0,345135.0,4869.84,2105.0,1963.0,6059.0
4313,2.0,3.0,308442.0,3451.06,1416.0,1965.0,6111.0
4314,2.0,3.0,98106.0,1948.52,1520.0,1946.0,6037.0
4315,3.0,3.0,416092.0,5252.69,2720.0,1967.0,6037.0
4316,2.0,3.0,831000.0,9302.18,1369.0,1954.0,6059.0
4317,3.0,4.0,442097.0,5450.02,2385.0,2001.0,6037.0
4318,2.0,3.0,161101.0,2068.11,1180.0,1924.0,6037.0
4319,4.0,6.0,263965.0,5540.83,3052.0,2008.0,6037.0
4320,2.0,3.0,40542.0,654.76,1360.0,1923.0,6037.0
4321,4.0,5.0,890558.0,9932.74,3180.0,2000.0,6111.0
4322,2.0,3.0,582854.0,7795.7,1309.0,1978.0,6037.0
4323,2.5,3.0,880204.0,8854.92,2112.0,1996.0,6059.0
4324,2.0,3.0,217948.0,2730.42,1050.0,1955.0,6037.0
4325,1.0,3.0,522446.0,6417.4,1368.0,1949.0,6037.0
4326,2.0,4.0,335000.0,4311.37,1463.0,2005.0,6037.0
4327,1.0,2.0,120767.0,1534.78,868.0,1954.0,6037.0
4328,1.0,3.0,473237.0,5820.76,1386.0,1912.0,6037.0
4329,1.0,2.0,377673.0,4811.61,720.0,1949.0,6037.0
4330,3.0,3.0,172957.0,2886.59,1569.0,1990.0,6037.0
4331,3.0,4.0,1781427.0,21549.6,3029.0,1957.0,6037.0
4332,2.0,4.0,231996.0,2956.82,1337.0,1953.0,6059.0
4333,2.0,3.0,497056.0,5861.02,1394.0,1987.0,6059.0
4334,2.0,3.0,576978.0,7447.63,1540.0,1947.0,6037.0
4335,3.0,5.0,823626.0,10221.18,3488.0,1997.0,6037.0
4336,2.0,3.0,343667.0,4309.2,1394.0,1965.0,6059.0
4337,2.0,3.0,381640.0,4766.42,1656.0,1955.0,6059.0
4338,1.5,3.0,582000.0,5837.3,1294.0,1975.0,6059.0
4339,2.5,3.0,413660.0,4909.48,1376.0,1986.0,6111.0
4340,2.5,4.0,841000.0,14101.22,3114.0,2006.0,6111.0
4341,3.0,4.0,230500.0,3779.65,1779.0,1987.0,6037.0
4342,1.0,2.0,397884.0,4817.5,784.0,1953.0,6059.0
4343,1.5,3.0,427182.0,4633.7,1312.0,1960.0,6111.0
4344,2.0,4.0,233747.0,2935.58,1263.0,1955.0,6037.0
4345,1.0,3.0,426051.0,5129.1,1292.0,1929.0,6037.0
4346,1.0,2.0,128906.0,1783.63,736.0,1952.0,6037.0
4347,1.0,3.0,302391.0,4135.72,1029.0,1954.0,6059.0
4348,2.0,2.0,438264.0,4382.8,1510.0,1988.0,6059.0
4349,1.0,3.0,285417.0,3536.6,1368.0,1912.0,6037.0
4350,3.0,3.0,176403.0,3137.06,1744.0,1992.0,6037.0
4351,2.0,3.0,69804.0,791.72,1441.0,1957.0,6111.0
4352,2.0,4.0,177183.0,2950.66,1890.0,2001.0,6037.0
4353,1.0,3.0,191275.0,2027.24,944.0,1960.0,6111.0
4354,2.0,3.0,52238.0,850.64,1372.0,1956.0,6059.0
4355,2.0,3.0,61872.0,1265.13,1742.0,1947.0,6037.0
4356,4.0,5.0,654544.0,8015.53,3916.0,1987.0,6037.0
4357,5.0,4.0,2161877.0,24203.2,4099.0,2003.0,6037.0
4358,2.0,3.0,322470.0,4073.84,1246.0,1956.0,6037.0
4359,3.0,3.0,679321.0,8299.67,2192.0,2008.0,6037.0
4360,2.5,3.0,947794.0,10221.42,1737.0,1966.0,6059.0
4361,3.0,4.0,94743.0,1395.95,1619.0,1954.0,6037.0
4362,2.0,3.0,342074.0,3808.66,1418.0,1962.0,6059.0
4363,1.0,1.0,22726.0,707.9,848.0,1926.0,6037.0
4364,2.0,2.0,645446.0,7522.75,1078.0,1950.0,6037.0
4365,3.0,5.0,970879.0,12335.12,2439.0,1975.0,6037.0
4366,2.0,2.0,1689210.0,20381.86,1614.0,1953.0,6037.0
4367,3.0,4.0,429683.0,5253.16,2159.0,2002.0,6037.0
4368,1.0,2.0,258881.0,3632.87,860.0,1924.0,6037.0
4369,1.0,2.0,50483.0,634.41,889.0,1942.0,6037.0
4370,3.0,3.0,779135.0,9734.18,3188.0,1990.0,6059.0
4371,2.0,5.0,317242.0,3855.28,1516.0,1963.0,6111.0
4372,7.0,6.0,4649845.0,56172.31,7800.0,1927.0,6037.0
4373,3.5,4.0,1280768.0,13363.6,5043.0,1985.0,6059.0
4374,2.5,2.0,193305.0,2075.08,1563.0,1961.0,6111.0
4375,2.0,4.0,455634.0,6280.92,1815.0,1927.0,6037.0
4376,2.0,3.0,233647.0,2877.34,1577.0,1953.0,6059.0
4377,4.5,5.0,4600000.0,48627.0,6113.0,1988.0,6059.0
4378,1.0,2.0,120227.0,1838.0,812.0,1953.0,6037.0
4379,1.0,2.0,262060.0,2764.24,1025.0,1964.0,6059.0
4380,3.0,4.0,1182810.0,14218.38,1686.0,1953.0,6037.0
4381,2.0,3.0,424414.0,5376.97,2031.0,1958.0,6037.0
4382,2.0,5.0,63411.0,1128.7,1462.0,1959.0,6059.0
4383,3.0,3.0,585520.0,7263.1,1601.0,1932.0,6037.0
4384,1.0,2.0,161642.0,2160.81,964.0,1953.0,6037.0
4385,3.5,3.0,1292000.0,14328.7,2928.0,1993.0,6059.0
4386,2.0,2.0,99301.0,1503.01,1420.0,1950.0,6037.0
4387,1.0,2.0,388035.0,4500.24,862.0,1950.0,6037.0
4388,2.0,3.0,650849.0,7483.6,1373.0,1961.0,6059.0
4389,2.0,2.0,229851.0,2273.8,1503.0,1976.0,6059.0
4390,2.0,4.0,371705.0,5044.74,1628.0,1967.0,6037.0
4391,2.0,3.0,261285.0,2777.84,1770.0,1961.0,6111.0
4392,2.0,3.0,69748.0,1267.41,1440.0,1952.0,6037.0
4393,2.0,4.0,92734.0,1245.96,1928.0,1946.0,6037.0
4394,2.0,2.0,289948.0,5101.35,1138.0,1956.0,6037.0
4395,1.0,3.0,416093.0,5278.53,2109.0,1906.0,6037.0
4396,2.0,3.0,168769.0,2204.33,1275.0,1954.0,6037.0
4397,1.0,2.0,379000.0,4745.98,1741.0,1914.0,6037.0
4398,2.0,3.0,358879.0,4481.95,1920.0,1922.0,6037.0
4399,2.0,2.0,1256879.0,15136.95,1979.0,1952.0,6037.0
4400,3.5,3.0,105431.0,1362.98,4347.0,1931.0,6059.0
4401,2.0,2.0,273987.0,3425.65,1445.0,1954.0,6037.0
4402,2.0,3.0,212634.0,2573.88,1658.0,1954.0,6059.0
4403,2.0,3.0,482000.0,6131.11,1373.0,1955.0,6037.0
4404,2.0,3.0,357041.0,4211.44,2147.0,1965.0,6059.0
4405,3.0,4.0,362025.0,4461.13,1544.0,1951.0,6037.0
4406,2.0,3.0,101172.0,1447.37,1118.0,1964.0,6037.0
4407,2.0,4.0,67304.0,1080.68,1402.0,1941.0,6037.0
4408,1.0,3.0,292112.0,3558.43,1210.0,1953.0,6037.0
4409,2.0,3.0,424568.0,5017.36,1463.0,1974.0,6059.0
4410,1.0,4.0,625000.0,7705.17,2647.0,1923.0,6037.0
4411,1.0,2.0,91017.0,1847.69,900.0,1952.0,6037.0
4412,1.0,3.0,253960.0,3264.3,1278.0,1950.0,6037.0
4413,4.0,5.0,660943.0,8054.69,2858.0,1931.0,6037.0
4414,2.0,3.0,206702.0,2076.4,1169.0,1982.0,6059.0
4415,3.0,3.0,374367.0,5063.53,1638.0,1986.0,6037.0
4416,2.0,4.0,337297.0,3566.9,1606.0,1968.0,6111.0
4417,1.0,3.0,304574.0,5387.53,1645.0,1944.0,6037.0
4418,4.0,6.0,1458797.0,15616.04,3280.0,1970.0,6059.0
4419,1.0,2.0,276407.0,4949.0,1951.0,1928.0,6037.0
4420,3.0,4.0,1200246.0,15427.26,2220.0,1930.0,6037.0
4421,2.0,3.0,245858.0,3132.97,1753.0,1947.0,6037.0
4422,2.0,3.0,223132.0,2788.09,1138.0,1952.0,6037.0
4423,1.0,2.0,105511.0,1648.92,800.0,1952.0,6037.0
4424,2.0,3.0,261566.0,3145.56,1352.0,1955.0,6059.0
4425,2.0,3.0,110126.0,2108.59,1336.0,1984.0,6037.0
4426,2.0,3.0,107220.0,2106.86,1385.0,1987.0,6037.0
4427,2.0,4.0,138697.0,1706.78,1764.0,1976.0,6059.0
4428,2.0,4.0,101250.0,1081.26,1327.0,1963.0,6111.0
4429,2.0,2.0,379151.0,4683.96,1613.0,1953.0,6037.0
4430,1.0,2.0,358000.0,4300.68,925.0,1973.0,6059.0
4431,2.0,4.0,143937.0,2483.4,1206.0,1955.0,6037.0
4432,2.0,3.0,322470.0,4121.78,1437.0,1958.0,6037.0
4433,1.0,2.0,199857.0,2948.11,1120.0,1954.0,6037.0
4434,2.0,3.0,721000.0,8548.29,1579.0,1941.0,6037.0
4435,3.0,5.0,369906.0,4572.98,2760.0,1968.0,6059.0
4436,2.0,4.0,108776.0,1990.75,1284.0,1957.0,6037.0
4437,1.0,2.0,318267.0,4014.57,1480.0,1918.0,6037.0
4438,4.5,7.0,698767.0,7018.9,3834.0,1994.0,6059.0
4439,2.0,4.0,252149.0,7190.47,2545.0,2012.0,6037.0
4440,4.0,5.0,1221000.0,14601.06,3462.0,1963.0,6037.0
4441,2.5,4.0,804445.0,8252.74,1979.0,1978.0,6059.0
4442,2.0,4.0,197941.0,4048.04,1515.0,2010.0,6037.0
4443,1.0,2.0,249697.0,3040.07,1049.0,1937.0,6037.0
4444,1.0,3.0,497472.0,6067.02,1290.0,1944.0,6037.0
4445,3.5,6.0,484313.0,5405.66,2710.0,1970.0,6059.0
4446,3.0,5.0,137680.0,1598.75,2698.0,1930.0,6037.0
4447,2.0,3.0,1213223.0,14485.26,1819.0,1942.0,6037.0
4448,2.0,3.0,56368.0,1273.62,1224.0,1959.0,6059.0
4449,2.0,4.0,350260.0,4408.11,2016.0,1925.0,6037.0
4450,2.0,3.0,383147.0,4732.88,1922.0,1947.0,6037.0
4451,3.0,5.0,311001.0,4023.01,2235.0,1953.0,6037.0
4452,3.0,4.0,623196.0,7352.39,2809.0,1997.0,6037.0
4453,2.5,3.0,792183.0,11411.68,2043.0,2001.0,6059.0
4454,3.0,4.0,342251.0,4571.45,2314.0,1959.0,6037.0
4455,1.5,3.0,350000.0,4339.64,1124.0,1972.0,6059.0
4456,1.0,2.0,127245.0,1615.88,1020.0,1936.0,6037.0
4457,2.0,3.0,286729.0,3451.5,1650.0,1968.0,6111.0
4458,2.0,3.0,605825.0,7373.43,1588.0,1959.0,6037.0
4459,2.0,3.0,212108.0,2780.86,1451.0,1959.0,6037.0
4460,2.0,3.0,471166.0,5599.22,1767.0,1985.0,6111.0
4461,2.0,2.0,189265.0,2455.26,1848.0,1953.0,6037.0
